Time_Step,Open,High,Low,Close,Adj Close,Volume,Day_of_Week,Month,Price_Movement,Target_Close_7d,Price_Increase_7d,Daily_Return,Volatility,SMA_7,SMA_30,SMA_100,Std_Dev_100,Upper_Band,Lower_Band,Momentum_ROC,Sentiment_Score
2445,93.900002,98.973999,88.433998,89.014,89.014,102447500,0,3,-55.894005,107.849998,1,-0.185778,0.073408,118.379427,148.386266,100.9386,36.960603,174.859806,27.017394,75.57000000000001,10
2446,88.001999,94.370003,79.199997,86.040001,86.040001,119973000,1,3,-54.655998,105.632004,1,-0.03341,0.07328,110.571427,146.054266,101.28784,36.648757,174.585354,27.990326,68.32300000000001,10
2447,77.800003,80.972,70.101997,72.244003,72.244003,118931000,2,3,-49.355995,102.872002,1,-0.160344,0.07512,103.520571,142.548666,101.50092,36.414242,174.329404,28.672436,41.8329,10
2448,74.940002,90.400002,71.692001,85.528,85.528,150977500,3,3,-43.537994,100.426003,1,0.183877,0.08659,97.300858,140.501599,101.75684,36.208522,174.173884,29.339796,42.6989,10
2449,87.639999,95.400002,85.157997,85.505997,85.505997,141427500,4,3,-41.340004,104.800003,1,-0.000257,0.086832,91.395143,138.358732,101.95564,36.062425,174.08049,29.83079,30.2929,0
2450,86.720001,88.400002,82.099998,86.858002,86.858002,82272500,0,3,-25.251999,96.311996,1,0.015812,0.087151,87.787714,136.266866,102.1688,35.907681,173.984162,30.353438,32.5227,0
2451,95.459999,102.737999,94.800003,101.0,101.0,114476000,1,3,-8.323997,90.893997,0,0.162817,0.096082,86.598572,134.491666,102.54636,35.692112,173.930584,31.162136,59.6989,0
2452,109.050003,111.400002,102.222,107.849998,107.849998,106113500,2,3,18.835998,96.001999,0,0.067822,0.097771,89.289429,132.924132,102.99484,35.471289,173.937418,32.052262,71.185,10
2453,109.477997,112.0,102.449997,105.632004,105.632004,86903500,3,3,19.592003,103.248001,0,-0.020566,0.097742,92.088286,131.329933,103.42132,35.241006,173.903332,32.939308,67.71239999999999,10
2454,101.0,105.160004,98.806,102.872002,102.872002,71887000,4,3,30.627999,109.089996,1,-0.026128,0.094243,96.463715,129.398999,103.82342,34.999817,173.823054,33.823786,64.16969999999999,10
2455,102.052002,103.330002,98.246002,100.426003,100.426003,59990500,0,3,14.898003,109.767998,1,-0.023777,0.094287,98.592001,127.413,104.19274,34.76402,173.72078,34.6647,58.1661,10
2456,100.25,108.592003,99.400002,104.800003,104.800003,88857500,1,3,19.294006,114.599998,1,0.043554,0.090929,101.348287,125.183667,104.6063,34.519498,173.645296,35.567304,65.185,10
2457,100.800003,102.790001,95.019997,96.311996,96.311996,66766000,2,4,9.453994,130.190002,1,-0.080992,0.092057,102.698858,122.277933,104.91626,34.301609,173.519478,36.313042,47.4554,10
2458,96.206001,98.851997,89.279999,90.893997,90.893997,99292000,3,4,-10.106003,141.977997,1,-0.056255,0.092306,101.255143,119.311666,105.15412,34.118767,173.391654,36.916586,35.4443,10
2459,101.900002,103.098,93.678001,96.001999,96.001999,112810500,4,4,-11.847999,145.966003,1,0.056197,0.093691,99.562572,116.505066,105.43986,33.91869,173.27724,37.60248,42.3771,10
2460,102.239998,104.199997,99.592003,103.248001,103.248001,74509000,0,4,-2.384003,149.042007,1,0.075478,0.095673,99.222,114.388067,105.78216,33.719552,173.221264,38.343056,49.5958,10
2461,109.0,113.0,106.468002,109.089996,109.089996,89599000,1,4,6.217994,150.778,1,0.056582,0.092199,100.110285,112.691667,106.1732,33.526425,173.22605,39.12035,55.874,10
2462,110.839996,111.442001,106.666,109.767998,109.767998,63280000,2,4,9.341995,149.272003,1,0.006215,0.09111,101.444856,111.1586,106.57866,33.319571,173.217802,39.939518,58.5739,10
2463,112.417999,115.036003,111.421997,114.599998,114.599998,68250000,3,4,9.799995,137.343994,1,0.04402,0.091634,102.844855,110.451933,107.02596,33.121447,173.268854,40.783066,64.0189,0
2464,118.031998,130.399994,116.106003,130.190002,130.190002,112377000,0,4,33.878006,146.421997,1,0.136038,0.092278,107.68457,110.338333,107.62352,32.993401,173.610322,41.636718,84.8397,0
2465,139.794006,148.376007,138.485992,141.977997,141.977997,152882500,1,4,51.084,141.126007,0,0.090545,0.09345,114.982284,110.113466,108.34332,32.949399,174.242118,42.444522,102.8315,0
2466,148.399994,150.626007,142.0,145.966003,145.966003,117885000,2,4,49.964004,145.029999,0,0.028089,0.081116,122.119999,110.008933,109.08394,32.954425,174.99279,43.17509,103.0012,0
2467,143.388,151.889999,141.343994,149.042007,149.042007,103289500,3,4,45.794006,159.75,1,0.021073,0.079953,128.662,109.980333,109.86992,32.960835,175.79159,43.94825,111.5752,10
2468,154.455994,154.990005,149.531998,150.778,150.778,65641000,4,4,41.688004,153.824005,1,0.011648,0.067348,134.617429,110.176,110.66804,32.97558,176.6192,44.71688,112.4651,10
2469,146.539993,153.113998,142.442001,149.272003,149.272003,73733000,0,4,39.504005,160.102005,1,-0.009988,0.05909,140.260859,110.461867,111.49468,32.895941,177.286562,45.702798,124.1052,10
2470,146.024002,150.666,134.757996,137.343994,137.343994,101045500,1,4,22.743996,156.376007,1,-0.079908,0.063424,143.510001,110.986667,112.19544,32.690039,177.575518,46.815362,104.1743,10
2471,140.796005,146.800003,137.742004,146.421997,146.421997,70827500,2,4,16.231995,140.264008,0,0.066097,0.064019,145.828857,111.5652,113.00182,32.527788,178.057396,47.946244,122.58,10
2472,145.520004,146.800003,140.626007,141.126007,141.126007,66183500,3,4,-0.85199,152.238007,1,-0.036169,0.057296,145.707144,112.0412,113.7505,32.301855,178.35421,49.14679,112.9947,10
2473,142.162003,146.145996,139.636002,145.029999,145.029999,66060000,4,4,-0.936004,153.641998,1,0.027663,0.056195,145.57343,113.138533,114.54092,32.087671,178.716262,50.365578,119.7824,10
2474,147.522003,159.897995,147.0,159.75,159.75,103407000,0,4,10.707993,156.516006,0,0.101496,0.058523,147.103143,114.8194,115.46868,32.039657,179.547994,51.389366,138.5254,0
2475,159.128006,161.0,151.337997,153.824005,153.824005,76110000,1,4,3.046005,156.007996,1,-0.037095,0.059016,147.538286,116.979734,116.33452,31.892746,180.120012,52.549028,128.76860000000002,0
2476,158.033997,160.639999,156.632004,160.102005,160.102005,81080000,2,4,10.830002,163.884003,1,0.040813,0.058245,149.08543,119.448467,117.26948,31.790481,180.850442,53.688518,140.3717,0
2477,171.037994,173.964005,152.699997,156.376007,156.376007,142359500,3,4,19.032013,162.257996,1,-0.023273,0.058947,151.804289,122.252867,118.1725,31.603546,181.379592,54.965408,136.66799999999998,0
2478,151.0,154.554001,136.608002,140.264008,140.264008,162659000,4,5,-6.157989,161.882004,1,-0.103034,0.061012,150.924576,124.077401,118.90336,31.255514,181.414388,56.392332,108.7946,10
2479,140.199997,152.399994,139.600006,152.238007,152.238007,96185500,0,5,11.112,158.192001,1,0.085368,0.060001,152.512004,126.301801,119.74668,31.002307,181.751294,57.742066,124.1893,10
2480,157.957993,159.783997,152.436005,153.641998,153.641998,84958500,1,5,8.611999,160.666,1,0.009222,0.059716,153.74229,128.527934,120.58542,30.77022,182.12586,59.04498,120.2184,10
2481,155.300003,157.960007,152.222,156.516006,156.516006,55616000,2,5,-3.233994,159.834,1,0.018706,0.058559,153.280291,130.378468,121.44518,30.558171,182.561522,60.328838,121.8826,10
2482,155.442001,159.279999,154.470001,156.007996,156.007996,57638500,3,5,2.183991,162.725998,1,-0.003246,0.058227,153.59229,131.983735,122.2859,30.338016,182.961932,61.609868,116.8706,10
2483,158.753998,164.800003,157.401993,163.884003,163.884003,80432500,4,5,3.781998,161.602005,0,0.050485,0.05855,154.132575,133.925468,123.20796,30.185178,183.578316,62.837604,128.6392,10
2484,158.102005,164.800003,157.0,162.257996,162.257996,82598000,0,5,5.881989,163.112,1,-0.009922,0.058668,154.972859,135.905001,124.06754,30.059539,184.186618,63.948462,112.6579,10
2485,165.399994,168.658005,161.600006,161.882004,161.882004,79534500,1,5,21.617996,165.520004,1,-0.002317,0.052198,158.061144,137.953534,124.92838,29.895422,184.719224,65.137536,113.5703,10
2486,164.166,165.199997,152.660004,158.192001,158.192001,95327500,2,5,5.953994,163.376007,1,-0.022794,0.049427,158.911715,139.733268,125.724,29.708945,185.14189,66.30611,101.18529999999998,10
2487,156.0,160.671997,152.800003,160.666,160.666,68411000,3,5,7.024002,163.774002,1,0.015639,0.049227,159.915144,141.878401,126.52258,29.562336,185.647252,67.397908,98.8244,10
2488,158.070007,161.009995,157.309998,159.834,159.834,52592000,4,5,3.317994,164.046005,1,-0.005178,0.049152,160.389143,144.176401,127.30974,29.388611,186.086962,68.532518,97.0389,10
2489,165.556,166.944,160.776001,162.725998,162.725998,58329000,0,5,6.718002,161.162003,0,0.018094,0.049219,161.348857,146.400535,128.09856,29.268553,186.635666,69.561454,94.0819,10
2490,163.033997,164.414001,161.216003,161.602005,161.602005,48182500,1,5,-2.281998,167.0,1,-0.006907,0.049177,161.022858,148.345668,128.86408,29.132035,187.12815,70.60001,90.0082,10
2491,164.100006,165.199997,162.360001,163.112,163.112,36546500,2,5,0.854004,179.619995,1,0.009344,0.045171,161.144858,150.146401,129.63332,29.009119,187.651558,71.615082,89.2514,10
2492,163.199997,166.5,159.199997,165.520004,165.520004,61273000,3,5,3.638,176.311996,1,0.014763,0.043287,161.664573,152.004802,130.42776,28.891799,188.211358,72.644162,92.2952,10
2493,164.434006,166.356003,162.399994,163.376007,163.376007,49937500,4,5,5.184006,176.591995,1,-0.012953,0.042424,162.405145,153.630669,131.23212,28.67524,188.5826,73.88164,96.981,10
2494,166.899994,166.919998,163.141998,163.774002,163.774002,40448500,1,5,3.108002,172.876007,1,0.002436,0.042192,162.849145,154.750135,132.0332,28.451081,188.935362,75.131038,95.7474,10
2495,164.171997,165.542007,157.0,164.046005,164.046005,57747500,2,5,4.212005,177.132004,1,0.001661,0.036165,163.45086,155.485736,132.81314,28.24615,189.30544,76.32084,90.6359,10
2496,162.701996,164.949997,160.337997,161.162003,161.162003,36278000,3,5,-1.563995,189.983994,1,-0.01758,0.035354,163.227432,155.992269,133.53874,28.030114,189.598968,77.478512,81.8943,10
2497,161.75,167.0,160.841995,167.0,167.0,58822500,4,5,5.397995,188.134003,1,0.036224,0.035121,163.998574,156.590869,134.30566,27.884136,190.073932,78.537388,84.92269999999999,10
2498,171.600006,179.800003,170.820007,179.619995,179.619995,74697500,0,6,16.507995,205.009995,1,0.075569,0.037986,166.356859,157.552268,135.16374,27.945655,191.05505,79.27243,91.468,10
2499,178.940002,181.731995,174.199997,176.311996,176.311996,67828000,1,6,10.791992,194.567993,1,-0.018417,0.029157,167.898573,158.453602,135.94258,27.996755,191.93609,79.94907,79.1279,10
2500,177.623993,179.587997,176.020004,176.591995,176.591995,39747500,2,6,13.215988,187.056,1,0.001588,0.023753,169.786571,159.761868,136.74582,27.999241,192.744302,80.747338,83.4379,10
2501,177.975998,179.149994,171.688004,172.876007,172.876007,44438500,3,6,9.102005,198.179993,1,-0.021043,0.024539,171.086857,160.643669,137.51828,27.918894,193.356068,81.680492,80.77590000000001,10
2502,175.567993,177.304001,173.240005,177.132004,177.132004,39059500,4,6,13.085999,196.425995,1,0.024619,0.024726,172.956286,161.843869,138.23988,28.001608,194.243096,82.236664,68.7421,10
2503,183.800003,190.0,181.832001,189.983994,189.983994,70873500,0,6,28.821991,198.358002,1,0.072556,0.028521,177.073713,163.342335,139.06388,28.301174,195.666228,82.461532,76.59129999999999,10
2504,188.001999,190.888,184.785995,188.134003,188.134003,56941000,1,6,21.134003,200.792007,1,-0.009738,0.027224,180.092856,164.288468,139.90822,28.494315,196.89685,82.91959,81.4214,10
2505,198.376007,205.496002,196.5,205.009995,205.009995,92817000,2,6,25.39,200.179993,0,0.089702,0.032339,183.719999,165.994668,140.93134,28.977462,198.886264,82.976416,99.6241,10
2506,198.039993,203.792007,194.399994,194.567993,194.567993,79582500,3,6,18.255997,198.863998,1,-0.050934,0.035021,186.327999,167.143534,141.85602,29.200309,200.256638,83.455402,90.5661,10
2507,196.0,197.595993,182.520004,187.056,187.056,83817000,4,6,10.464005,200.356003,1,-0.038609,0.035905,187.822857,168.166201,142.63218,29.361066,201.354312,83.910048,70.921,10
2508,183.557999,199.768005,181.699997,198.179993,198.179993,78486000,0,6,25.303986,192.169998,0,0.059469,0.03757,191.437712,170.096734,143.47486,29.735339,202.945538,84.004182,73.9764,10
2509,202.369995,202.576004,192.477997,196.425995,196.425995,70255500,1,6,19.293991,197.195999,1,-0.008851,0.037656,194.193996,171.569667,144.29472,30.05524,204.4052,84.18424,71.641,10
2510,197.542007,201.0,196.514008,198.358002,198.358002,49454000,2,6,8.374008,191.947998,0,0.009836,0.037616,195.390283,173.0602,145.14866,30.367568,205.883796,84.413524,75.594,10
2511,200.600006,203.839996,198.893997,200.792007,200.792007,48759500,3,6,12.658004,201.869995,1,0.012271,0.037414,197.198569,174.536067,146.04054,30.680518,207.401576,84.679504,79.91470000000001,10
2512,202.556,203.194,198.268005,200.179993,200.179993,43398500,4,6,-4.830002,215.962006,1,-0.003048,0.03754,196.508569,176.008467,146.90854,30.97362,208.85578,84.9613,76.5567,10
2513,199.990005,201.776001,198.003998,198.863998,198.863998,31812000,0,6,4.296005,223.925995,1,-0.006574,0.037705,197.122284,177.174467,147.7352,31.247634,210.230468,85.239932,71.1424,10
2514,199.776001,202.399994,198.802002,200.356003,200.356003,31826500,1,6,13.300003,241.731995,1,0.007503,0.037361,199.022284,178.4444,148.45714,31.62258,211.7023,85.21198,56.3303,10
2515,198.822006,200.175995,190.628006,192.169998,192.169998,54798000,2,6,-6.009995,274.31601,1,-0.040857,0.038982,198.163714,179.454,149.0777,31.866927,212.811554,85.343846,47.6936,10
2516,190.854004,197.195999,187.429993,197.195999,197.195999,46272500,3,6,0.770004,277.971985,1,0.026154,0.039138,198.273714,180.754133,149.48966,32.221625,213.93291,85.04641,26.4077,10
2517,198.955994,199.0,190.973999,191.947998,191.947998,44274500,4,6,-6.410004,273.175995,1,-0.026613,0.039499,197.357999,181.796866,149.63502,32.381255,214.39753,84.87251,8.1934,10
2518,193.802002,202.0,189.703995,201.869995,201.869995,45132000,0,6,1.077988,278.855988,1,0.051691,0.040169,197.511998,183.198066,150.18432,32.798294,215.780908,84.587732,37.3826,10
2519,201.300003,217.537994,200.746002,215.962006,215.962006,84592500,1,6,15.782013,308.929993,1,0.069807,0.039714,199.766571,184.9726,150.84602,33.451283,217.748586,83.943454,44.174600000000005,10
2520,216.600006,227.065994,216.100006,223.925995,223.925995,66634500,2,7,25.061997,299.411987,1,0.036877,0.0396,203.346856,187.050066,151.58914,34.239764,220.068668,83.109612,49.6691,10
2521,244.296005,245.600006,237.119995,241.731995,241.731995,86250500,3,7,41.375992,303.359985,1,0.079517,0.042128,209.257712,189.670733,152.4639,35.406141,223.276182,81.651618,56.7083,10
2522,255.337997,275.558014,253.207993,274.31601,274.31601,102849500,0,7,82.146012,309.201996,1,0.134794,0.048535,220.992857,193.297266,153.6583,37.444281,228.546862,78.769738,77.1198,0
2523,281.002014,285.899994,267.34201,277.971985,277.971985,107448500,1,7,80.775986,300.127991,1,0.013328,0.048582,232.532283,197.117132,154.90344,39.453868,233.811176,75.995704,81.1388,0
2524,281.0,283.451996,262.268005,273.175995,273.175995,81556500,2,7,81.227997,300.167999,1,-0.017254,0.04793,244.136283,200.763865,156.0272,41.185894,238.398988,73.655412,69.8856,0
2525,279.39801,281.712006,270.256012,278.855988,278.855988,58588000,3,7,76.985993,328.600006,1,0.020792,0.047491,255.134282,204.590865,157.2157,42.977717,243.171134,71.260266,74.27850000000001,10
2526,279.200012,309.783997,275.201996,308.929993,308.929993,116688000,4,7,92.967987,313.671997,1,0.107848,0.048966,268.415423,209.516464,158.5882,45.558373,249.704946,67.471454,79.9453,10
2527,331.799988,358.997986,294.221985,299.411987,299.411987,194927000,0,7,75.485992,318.466003,1,-0.03081,0.047672,279.199136,213.930197,159.74748,47.626293,255.000066,64.494894,63.1815,10
2528,311.200012,318.0,286.200012,303.359985,303.359985,117090500,1,7,61.62799,302.614014,0,0.013186,0.04569,288.003135,218.054864,160.98226,49.708727,260.399714,61.564806,68.6439,10
2529,308.600006,310.0,291.399994,309.201996,309.201996,81839000,2,7,34.885986,283.399994,0,0.019258,0.044977,292.986847,222.48453,162.27228,51.84068,265.95364,58.59092,71.5882,10
2530,295.432007,306.34201,293.200012,300.127991,300.127991,71504000,3,7,22.156006,307.920013,1,-0.029347,0.0459,296.151991,226.602397,163.605979,53.641567,270.889113,56.322845,79.9782,10
2531,302.690002,307.502014,298.0,300.167999,300.167999,46650000,4,7,26.992004,295.298004,0,0.000133,0.04607,300.007991,230.845463,165.00784,55.350479,275.708798,54.306882,87.6261,10
2532,303.802002,330.0,297.600006,328.600006,328.600006,85607000,0,7,49.744018,299.821991,0,0.09472,0.048735,307.11428,235.894397,166.73624,57.707204,282.150648,51.321832,110.9656,10
2533,327.985992,335.0,311.600006,313.671997,313.671997,80536000,1,7,4.742004,297.497986,0,-0.045429,0.050781,307.791709,240.01733,168.51496,59.458729,287.432418,49.597502,130.98080000000002,0
2534,319.799988,325.283997,312.399994,318.466003,318.466003,70805500,2,7,19.054016,286.152008,0,0.015284,0.050372,310.513711,244.36173,170.36364,61.210274,292.784188,47.943092,138.3763,0
2535,335.790009,337.799988,296.153992,302.614014,302.614014,121642500,3,7,-0.745971,297.0,0,-0.049776,0.052793,310.407144,247.615197,171.90254,62.579899,297.062338,46.742742,103.4736,0
2536,283.201996,293.0,273.308014,283.399994,283.399994,96983000,4,7,-25.802002,297.399994,1,-0.063493,0.05433,306.721143,250.576264,173.24552,63.519629,300.284778,46.206262,90.07119999999999,10
2537,287.0,309.588013,282.600006,307.920013,307.920013,80243500,0,7,7.792022,297.003998,0,0.086521,0.056234,307.834289,254.605064,174.82572,64.883897,304.593514,45.057926,105.417,10
2538,300.799988,312.940002,294.884003,295.298004,295.298004,79043500,1,7,-4.869995,297.915985,1,-0.040991,0.05695,307.138576,257.842331,176.32962,65.918102,308.165824,44.493416,103.7831,10
2539,300.200012,306.962006,297.399994,299.821991,299.821991,47134500,2,7,-28.778015,290.541992,0,0.01532,0.056561,303.027431,261.288865,177.92088,66.961607,311.844094,43.997666,113.0992,10
2540,297.600006,302.64801,294.200012,297.497986,297.497986,38105000,3,7,-16.174011,283.713989,0,-0.007751,0.055705,300.716858,264.593531,179.67986,67.772574,315.225008,44.134712,144.65300000000002,0
2541,303.0,303.410004,284.196014,286.152008,286.152008,61041000,4,7,-32.313995,274.877991,0,-0.038138,0.056748,296.100573,267.438864,181.25072,68.405125,318.06097,44.44047,121.7098,0
2542,289.839996,301.962006,288.876007,297.0,297.0,44046500,0,8,-5.614014,310.951996,1,0.03791,0.055018,295.298571,270.666198,182.95226,69.150352,321.252964,44.651556,134.1422,0
2543,299.002014,305.481995,292.399994,297.399994,297.399994,42075000,1,8,14.0,324.200012,1,0.001347,0.047183,297.298571,273.950731,184.80516,69.713098,324.231356,45.378964,165.2752,0
2544,298.597992,299.967987,293.661987,297.003998,297.003998,24739000,2,8,-10.916015,330.141998,1,-0.001332,0.04716,295.73914,277.172331,186.68196,70.185226,327.052412,46.311508,171.67319999999998,10
2545,298.165985,303.462006,295.451996,297.915985,297.915985,29961500,3,8,2.617981,367.127991,1,0.003071,0.046906,296.113137,280.697197,188.770979,70.357543,329.486065,48.055893,234.6844,10
2546,299.90799,299.950012,283.002014,290.541992,290.541992,44482000,4,8,-9.279999,377.417999,1,-0.024752,0.047199,294.787423,283.80873,190.815999,70.313416,331.442831,50.189167,237.6825,10
2547,289.600006,291.5,277.167999,283.713989,283.713989,37611500,0,8,-13.783997,375.705994,1,-0.023501,0.04089,292.818281,286.867596,192.930699,69.890043,332.710785,53.150613,292.71630000000005,5
2548,279.200012,284.0,273.0,274.877991,274.877991,43129000,1,8,-11.274017,400.365997,1,-0.031144,0.040902,291.207707,289.301196,194.824199,69.514818,333.853835,55.794563,221.3895,5
2549,294.0,317.0,287.0,310.951996,310.951996,109147000,2,8,13.951996,409.996002,1,0.131236,0.050308,293.200849,292.467529,197.078659,69.589389,336.257437,57.899881,263.661,5
2550,322.200012,330.235992,313.451996,324.200012,324.200012,102126500,3,8,26.800018,402.839996,1,0.042605,0.050955,297.029423,295.809997,199.452079,69.839177,339.130433,59.773725,273.2529,5
2551,332.997986,333.76001,325.328003,330.141998,330.141998,62888000,4,8,33.138,404.667999,1,0.018328,0.05048,301.763423,298.756997,201.743499,70.333659,342.410817,61.076181,226.8733,10
2552,335.399994,369.171997,334.56601,367.127991,367.127991,101211500,0,8,69.212006,430.634003,1,0.112031,0.055515,311.650853,301.850729,204.336279,71.604929,347.546137,61.126421,240.4061,10
2553,379.798004,384.779999,369.022003,377.417999,377.417999,82372500,1,8,86.876007,447.75,1,0.028028,0.052304,324.061711,305.165596,207.054139,72.965704,352.985547,61.122731,257.29510000000005,10
2554,373.0,382.200012,368.242004,375.705994,375.705994,61026500,2,8,91.992005,442.679993,1,-0.004536,0.050965,337.203426,308.583263,209.782479,74.122513,358.027505,61.537453,265.217,10
2555,372.135986,404.39801,371.411987,400.365997,400.365997,103059000,3,8,125.488006,498.320007,1,0.065636,0.052399,355.130284,312.633597,212.781879,75.704379,364.190637,61.373121,298.6677,0
2556,408.951996,419.097992,405.01001,409.996002,409.996002,107448000,4,8,99.044006,475.049988,1,0.024053,0.050473,369.279428,316.002464,215.833839,77.439192,370.712223,60.955455,291.2175,0
2557,425.256012,425.799988,385.503998,402.839996,402.839996,100318000,0,8,78.639984,447.369995,1,-0.017454,0.047788,380.513711,319.450064,218.899119,78.716488,376.332095,61.466143,318.2656,0
2558,394.977997,405.589996,393.600006,404.667999,404.667999,53294500,1,8,74.526001,407.0,1,0.004538,0.045182,391.160283,322.826998,222.036859,79.80864,381.654139,62.419579,345.2087,0
2559,412.0,433.200012,410.726013,430.634003,430.634003,71197000,2,8,63.506012,418.320007,0,0.064166,0.044603,400.23257,326.874731,225.383179,81.468881,388.320941,62.445417,348.5677,0
2560,436.09201,459.119995,428.5,447.75,447.75,118465000,3,8,70.332001,330.209991,0,0.039746,0.044819,410.279999,331.795465,228.828199,83.510349,395.848897,61.807501,333.6646,0
2561,459.023987,463.697998,437.303986,442.679993,442.679993,100406000,4,8,66.973999,366.279999,0,-0.011323,0.044937,419.847713,336.545865,232.164099,85.322111,402.808321,61.519877,305.7934,0
2562,444.609985,500.140015,440.109985,498.320007,498.320007,118374400,0,8,97.95401,371.339996,0,0.125689,0.048421,433.841143,342.203198,236.049619,88.480713,413.011045,59.088193,353.9757,0
2563,502.140015,502.48999,470.51001,475.049988,475.049988,89841100,1,9,65.053986,372.720001,0,-0.046697,0.050991,443.134569,347.582465,239.654119,90.794849,421.243817,58.064421,314.5288,0
2564,478.98999,479.040009,405.119995,447.369995,447.369995,96176100,2,9,44.529999,419.619995,0,-0.058268,0.053881,449.495998,351.879264,242.825919,92.457154,427.740227,57.911611,243.6285,0
2565,407.230011,431.799988,402.0,407.0,407.0,87596100,3,9,2.332001,449.76001,1,-0.090238,0.058972,449.829141,355.358797,245.476139,93.331422,432.138983,58.813295,186.6641,0
2566,402.809998,428.0,372.019989,418.320007,418.320007,110321900,4,9,-12.313996,441.76001,1,0.027813,0.058933,448.069999,359.856131,248.199679,94.366342,436.932363,59.466995,186.5873,0
2567,356.0,368.73999,329.880005,330.209991,330.209991,115465700,1,9,-117.540009,423.429993,1,-0.210628,0.076884,431.278569,360.59913,250.011359,94.182333,438.376025,61.646693,121.555,0
2568,356.600006,369.0,341.51001,366.279999,366.279999,79465800,2,9,-76.399994,442.149994,1,0.109234,0.079486,420.364284,362.965197,252.166379,94.354136,440.874651,63.458107,142.9267,0
2569,386.209991,398.98999,360.559998,371.339996,371.339996,84930600,3,9,-126.980011,449.390015,1,0.013815,0.078773,402.224282,365.34913,254.387059,94.521098,443.429255,65.344863,148.7673,10
2570,381.940002,382.5,360.5,372.720001,372.720001,60717500,4,9,-102.329987,424.230011,1,0.003716,0.07436,387.605713,367.856531,256.740819,94.507717,445.756253,67.725385,171.377,10
2571,380.950012,420.0,373.299988,419.619995,419.619995,83020600,0,9,-27.75,380.359985,0,0.125832,0.078221,383.641427,372.305464,259.472799,95.232419,449.937637,69.007961,186.5826,10
2572,436.559998,461.940002,430.700012,449.76001,449.76001,97298200,1,9,42.76001,387.790009,0,0.071827,0.079187,389.75,377.397464,262.559139,96.352827,455.264793,69.853485,218.6939,10
2573,439.869995,457.790009,435.309998,441.76001,441.76001,72279300,2,9,23.440003,407.339996,0,-0.017787,0.076496,393.098572,382.209464,265.526439,97.261609,460.049657,71.003221,204.5991,10
2574,415.600006,437.790009,408.0,423.429993,423.429993,76779200,3,9,93.220002,421.200012,0,-0.041493,0.077258,406.415715,386.423664,268.163239,97.936891,464.037021,72.289457,165.0579,10
2575,447.940002,451.0,428.799988,442.149994,442.149994,86406800,4,9,75.869995,419.070007,0,0.04421,0.07758,417.254286,391.231465,271.046499,98.777295,468.601089,73.491909,187.4389,10
2576,453.130005,455.679993,407.070007,449.390015,449.390015,109476800,0,9,78.050019,429.01001,0,0.016375,0.076577,428.404288,396.526399,273.939379,99.726864,473.393107,74.485651,180.6898,10
2577,429.600006,437.76001,417.600006,424.230011,424.230011,79580800,1,9,51.51001,448.160004,1,-0.055987,0.077743,435.762861,401.210266,276.617919,100.133647,476.885213,76.350625,171.2884,10
2578,405.160004,412.149994,375.880005,380.359985,380.359985,95074200,2,9,-39.26001,415.089996,1,-0.103411,0.081152,430.154288,404.726333,279.018879,99.708744,478.436367,79.601391,171.1743,10
2579,363.799988,399.5,351.299988,387.790009,387.790009,96561100,3,9,-61.970001,425.679993,1,0.019534,0.081255,421.301431,407.2876,281.374399,99.465463,480.305325,82.443473,154.7261,10
2580,393.470001,408.730011,391.299988,407.339996,407.339996,67208500,4,9,-34.420014,413.980011,1,0.050414,0.080776,416.384286,410.058932,283.911379,99.410007,482.731393,85.091365,165.12279999999998,10
2581,424.619995,428.079987,415.549988,421.200012,421.200012,49719600,0,9,-2.229981,425.299988,1,0.034026,0.080647,416.065717,413.0942,286.558219,99.507403,485.573025,87.543413,169.10989999999998,10
2582,416.0,428.5,411.600006,419.070007,419.070007,50219300,1,9,-23.079987,425.920013,1,-0.005057,0.080614,412.768576,414.8256,289.188839,99.49847,488.185779,90.191899,168.6209,10
2583,421.320007,433.929993,420.470001,429.01001,429.01001,48145600,2,9,-20.380005,434.0,1,0.023719,0.07562,409.857147,416.545334,291.840099,99.658019,491.156137,92.524061,161.7766,10
2584,440.76001,448.880005,434.420013,448.160004,448.160004,50741500,3,10,23.929993,442.299988,0,0.044638,0.075682,413.275718,418.960468,294.699119,100.003401,494.705921,94.692317,176.2021,10
2585,421.390015,439.130005,415.0,415.089996,415.089996,71430000,4,10,34.730011,446.649994,1,-0.073791,0.076354,418.237148,419.451267,297.231199,99.811933,496.855065,97.607333,156.4152,10
2586,423.350006,433.640015,419.329987,425.679993,425.679993,44722800,0,10,37.889984,461.299988,1,0.025513,0.073693,423.650003,419.974067,299.906079,99.632226,499.170531,100.641627,169.0907,10
2587,423.790009,428.779999,406.049988,413.980011,413.980011,49146300,1,10,6.640015,448.880005,1,-0.027485,0.073821,424.598576,420.345401,302.439219,99.275906,500.991031,103.887407,157.66500000000002,10
2588,419.869995,429.899994,413.850006,425.299988,425.299988,43127700,2,10,4.099976,439.670013,1,0.027344,0.055501,425.184287,421.033134,305.093879,98.97294,503.039759,107.147999,166.0886,10
2589,438.440002,439.0,425.299988,425.920013,425.920013,40421100,3,10,6.850006,430.829987,1,0.001458,0.051015,426.162859,420.876001,307.725819,98.64774,505.021299,110.430339,161.7406,10
